Time_fs,n_hbonds,betti_0,betti_1,betti_2,euler_characteristic,PC1,PC2,LBHB_Fraction,Avg_Wire_Length,Hodge_Gradient_Pct,Hodge_Curl_Pct,Hodge_Harmonic_Pct
82.5,121,1,37,0,-36,-0.06542197,-0.66225696,0.0071485867975274,0.0,99.99999748222564,0.0,0.0044977443880221
83.0,124,1,39,0,-38,0.238816,0.0847741,0.0071023393183629,0.0,99.9999973231411,0.0,0.0046245946902672
83.5,126,1,39,0,-38,0.5184773,0.8243542,0.0070553718623387,0.0,99.99999776850508,0.0,0.0050450122105165
84.0,126,1,39,0,-38,0.5184773,0.8243542,0.0070324789488294,0.0,99.999998063575,0.0,0.0045241369236811
84.5,131,1,41,0,-40,-0.32301944,-0.15384969,0.0070327043736066,0.0,99.99999730229108,0.0,0.0056896934570542
85.0,130,1,41,0,-40,-0.32301944,-0.15384969,0.0070345331627991,0.0,99.99999811011882,0.0,0.004297453335776
85.5,129,1,41,0,-40,0.98245454,-0.73510456,0.0070369781853676,0.0,99.99999790384474,0.0,0.0042092647923906
86.0,129,1,41,0,-40,0.98245454,-0.73510456,0.0070393935291728,0.0,99.99999834542204,0.0,0.0037779816713456
86.5,129,1,41,0,-40,0.98245454,-0.73510456,0.0070424114652252,0.0,99.9999983328325,0.0,0.0037403762879034
87.0,130,1,42,0,-41,0.9844134,-0.73335004,0.0070447654717317,0.0,99.99999810223326,0.0,0.0037199636807161
87.5,131,1,43,0,-42,-0.635411,0.40077153,0.007047247584434,0.0,99.9999980811983,0.0,0.0037426158644326
88.0,130,1,42,0,-41,-0.27404827,0.11082307,0.0070489239377051,0.0,99.99999761709869,0.0,0.0048852984441424
88.5,126,1,39,0,-38,0.039198995,0.053146742,0.0070502715011385,0.0,99.99999662476698,0.0,0.006098350322076
89.0,127,1,40,0,-39,0.36586267,-0.38944587,0.007051602933815,0.0,99.99999644776032,0.0,0.0064051200012695
89.5,127,1,40,0,-39,0.36586267,-0.38944587,0.0070527659390346,0.0,99.99999777330146,0.0,0.0045767273637342
90.0,125,1,39,0,-38,0.16528225,-0.14708918,0.0070542185517345,0.0,99.99999811356092,0.0,0.004340496256328
90.5,125,1,39,0,-38,0.16528225,-0.14708918,0.007056408501903,0.0,99.99999715078576,0.0,0.0047006036320032
91.0,122,1,37,0,-36,1.2522861,-0.40274987,0.0070582732742309,0.0,99.99999746076725,0.0,0.0047855322149867
91.5,123,1,37,0,-36,0.9178234,-0.18833336,0.0070598182202494,0.0,99.99999833619216,0.0,0.0034112448058014
92.0,124,1,37,0,-36,0.81739485,-0.7373662,0.0070611970410221,0.0,99.99999781278376,0.0,0.0043388892343355
92.5,128,1,40,0,-39,0.036886744,0.1234087,0.0070618222844368,0.0,99.99999800585806,0.0,0.0040577769162183
93.0,129,1,40,0,-39,0.0023788214,0.3223483,0.0070622935836985,0.0,99.99999820917532,0.0,0.003988803822159
93.5,128,1,39,0,-38,0.39967752,-0.6407183,0.0070621760588101,0.0,99.99999794765036,0.0,0.0036655000660927
94.0,128,1,40,0,-39,0.48919427,-0.3716479,0.0070413861060929,0.0,99.99999880158036,0.0,0.0028331815777494
94.5,128,1,40,0,-39,0.48919427,-0.3716479,0.0070010001428775,0.0,99.99999837617004,0.0,0.0039492257364483
95.0,128,1,40,0,-39,0.48919427,-0.3716479,0.0069610748061858,0.0,99.99999898577852,0.0,0.0030508645343083
95.5,128,1,40,0,-39,0.48919427,-0.3716479,0.006922021310946,0.0,99.99999898564054,0.0,0.0030508549234463
96.0,129,1,41,0,-40,0.47391272,-0.46046585,0.0068836798587139,0.0,99.99999766778612,0.0,0.0048002043906787
96.5,131,1,42,0,-41,-0.41907462,0.0062975064,0.0068450777305474,0.0,99.99999809681631,0.0,0.0048126872478988
97.0,131,1,42,0,-41,-0.41907462,0.0062975064,0.0068066359739641,0.0,99.99999792706784,0.0,0.0048439912903346
97.5,132,1,42,0,-41,-0.06579898,-0.59272647,0.0067688907307639,0.0,99.99999786691622,0.0,0.0046028417890318
98.0,133,1,42,0,-41,0.93224835,-0.5542052,0.0067318260323441,0.0,99.9999977969471,0.0,0.0044736581793996
98.5,135,1,43,0,-42,-1.0683706,-0.019682385,0.006695295725161,0.0,99.99999883457176,0.0,0.0028429088862785
99.0,135,1,43,0,-42,-1.0683706,-0.019682385,0.0066596769182976,0.0,99.99999744025652,0.0,0.004107353320936
99.5,135,1,43,0,-42,-1.0683706,-0.019682385,0.0066246909765142,0.0,99.99999882339029,0.0,0.0031731533576941
100.0,133,1,43,0,-42,-0.63138366,0.15678063,0.0065908304830713,0.0,99.99999781417412,0.0,0.0042472834282596
100.5,133,1,43,0,-42,-0.63138366,0.15678063,0.0065576904693623,0.0,99.99999828670856,0.0,0.0039876337722221
101.0,134,1,44,0,-43,-0.40472025,0.29271236,0.0065245097106769,0.0,99.9999984933616,0.0,0.0036807965628788
101.5,128,1,40,0,-39,-0.44258857,0.7541659,0.0064910487869497,0.0,99.99999789912934,0.0,0.0046142293537114
102.0,128,1,40,0,-39,-0.035717197,-0.4035562,0.0064571998719855,0.0,99.99999824234597,0.0,0.0042066870181558
102.5,126,1,39,0,-38,-1.3217305,0.9898232,0.0064235818491675,0.0,99.99999771980605,0.0,0.0049077320659899
103.0,128,1,39,0,-38,-0.9233967,0.53698236,0.0063904311212132,0.0,99.99999823245292,0.0,0.0043970009805337
103.5,128,1,40,0,-39,-0.63109624,0.41311327,0.0063578564940962,0.0,99.9999971270321,0.0,0.005774185472927
104.0,130,1,41,0,-40,-1.1142085,0.17961583,0.0063257289342161,0.0,99.99999705223875,0.0,0.0053628666491689
104.5,134,1,44,0,-43,0.25270486,1.1704962,0.0062933470331363,0.0,99.99999791932052,0.0,0.0048456895179731
105.0,135,1,45,0,-44,-0.31177008,0.5435851,0.0062617521952644,0.0,99.99999811900317,0.0,0.0039571483330343
105.5,136,2,47,0,-45,-0.26958898,0.8454102,0.0062308125488201,0.0,99.9999965047864,0.0,0.0060069778969898
