frame,step,time_fs,(H2O)2,*OH,H*,H2,H2O,H2O2,H3O+,H3O2-,H5O2,HO2*,O*,O2
8356,8356,4178.0,0,2,2,8,95,1,1,0,0,0,0,1
8357,8357,4178.5,0,2,2,8,95,1,1,0,0,0,0,1
8358,8358,4179.0,0,2,2,8,95,1,1,0,0,0,0,1
8359,8359,4179.5,0,2,3,8,95,1,1,0,0,0,0,1
8360,8360,4180.0,0,2,3,8,95,1,1,0,0,0,0,1
8361,8361,4180.5,0,2,2,8,95,1,1,0,0,0,0,1
8362,8362,4181.0,0,2,2,8,95,1,1,0,0,0,0,1
8363,8363,4181.5,0,2,2,8,95,1,1,0,0,0,0,1
8364,8364,4182.0,0,2,2,8,95,1,1,0,0,0,0,1
8365,8365,4182.5,0,2,2,8,95,1,1,0,0,0,0,1
8366,8366,4183.0,0,2,1,8,95,1,1,0,0,0,0,1
8367,8367,4183.5,0,2,1,8,95,1,1,0,0,0,0,1
8368,8368,4184.0,0,2,1,8,95,1,1,0,0,0,0,1
8369,8369,4184.5,0,2,2,8,95,1,1,0,0,0,0,1
8370,8370,4185.0,0,2,2,8,95,1,1,0,0,0,0,1
8371,8371,4185.5,0,2,3,8,95,1,1,0,0,0,0,1
8372,8372,4186.0,0,2,3,8,95,1,1,0,0,0,0,1
8373,8373,4186.5,0,2,4,8,95,1,1,0,0,0,0,1
8374,8374,4187.0,0,2,3,8,95,1,1,0,0,0,0,1
8375,8375,4187.5,0,2,2,8,95,1,1,0,0,0,0,1
8376,8376,4188.0,0,2,3,8,95,1,1,0,0,0,0,1
8377,8377,4188.5,0,2,3,8,95,1,1,0,0,0,0,1
8378,8378,4189.0,0,2,3,8,95,1,1,0,0,0,0,1
8379,8379,4189.5,0,2,3,8,95,1,1,0,0,0,0,1
8380,8380,4190.0,0,2,3,8,95,1,1,0,0,0,0,1
8381,8381,4190.5,0,2,2,8,95,1,1,0,0,0,0,1
8382,8382,4191.0,0,2,2,8,95,1,1,0,0,0,0,1
8383,8383,4191.5,0,2,1,8,95,1,1,0,0,0,0,1
8384,8384,4192.0,0,2,1,8,95,1,1,0,0,0,0,1
8385,8385,4192.5,0,2,1,8,95,1,1,0,0,0,0,1
8386,8386,4193.0,0,2,1,8,95,1,1,0,0,0,0,1
8387,8387,4193.5,0,2,1,8,95,1,1,0,0,0,0,1
8388,8388,4194.0,0,2,1,8,95,1,1,0,0,0,0,1
8389,8389,4194.5,0,2,2,8,95,1,1,0,0,0,0,1
8390,8390,4195.0,0,2,2,8,95,1,1,0,0,0,0,1
8391,8391,4195.5,0,2,3,8,95,1,1,0,0,0,0,1
8392,8392,4196.0,0,2,2,8,95,1,1,0,0,0,0,1
8393,8393,4196.5,0,2,2,8,95,1,1,0,0,0,0,1
8394,8394,4197.0,0,2,3,8,95,1,1,0,0,0,0,1
8395,8395,4197.5,0,2,3,8,95,1,1,0,0,0,0,1
8396,8396,4198.0,0,2,3,8,95,1,1,0,0,0,0,1
8397,8397,4198.5,0,2,3,8,95,1,1,0,0,0,0,1
8398,8398,4199.0,0,2,3,8,95,1,1,0,0,0,0,1
8399,8399,4199.5,0,2,3,8,95,1,1,0,0,0,0,1
8400,8400,4200.0,0,2,2,8,95,1,1,0,0,0,0,1
8401,8401,4200.5,0,2,2,8,95,1,1,0,0,0,0,1
8402,8402,4201.0,0,2,2,8,95,1,1,0,0,0,0,1
8403,8403,4201.5,0,2,2,8,95,1,1,0,0,0,0,1
8404,8404,4202.0,0,2,2,8,95,1,1,0,0,0,0,1
8405,8405,4202.5,0,2,2,8,95,1,1,0,0,0,0,1
8406,8406,4203.0,0,2,1,8,95,1,1,0,0,0,0,1
8407,8407,4203.5,0,2,1,8,95,1,1,0,0,0,0,1
8408,8408,4204.0,0,2,1,8,95,1,1,0,0,0,0,1
8409,8409,4204.5,0,2,2,8,95,1,1,0,0,0,0,1
8410,8410,4205.0,0,2,2,8,95,1,1,0,0,0,0,1
8411,8411,4205.5,0,2,2,8,95,1,1,0,0,0,0,1
8412,8412,4206.0,0,2,2,8,95,1,1,0,0,0,0,1
8413,8413,4206.5,0,2,1,8,95,1,1,0,0,0,0,1
8414,8414,4207.0,0,2,1,8,95,1,1,0,0,0,0,1
8415,8415,4207.5,0,2,3,8,95,1,1,0,0,0,0,1
8416,8416,4208.0,0,2,3,8,95,1,1,0,0,0,0,1
8417,8417,4208.5,0,2,3,8,95,1,1,0,0,0,0,1
8418,8418,4209.0,0,2,3,8,95,1,1,0,0,0,0,1
8419,8419,4209.5,0,2,2,8,95,1,1,0,0,0,0,1
8420,8420,4210.0,0,2,2,8,95,1,1,0,0,0,0,1
8421,8421,4210.5,0,2,4,8,95,1,1,0,0,0,0,1
8422,8422,4211.0,0,2,3,8,95,1,1,0,0,0,0,1
8423,8423,4211.5,0,2,4,8,95,1,1,0,0,0,0,1
8424,8424,4212.0,0,2,4,8,95,1,1,0,0,0,0,1
8425,8425,4212.5,0,2,4,8,95,1,1,0,0,0,0,1
8426,8426,4213.0,0,2,3,8,95,1,1,0,0,0,0,1
8427,8427,4213.5,0,2,3,8,95,1,1,0,0,0,0,1
8428,8428,4214.0,0,2,3,8,95,1,1,0,0,0,0,1
8429,8429,4214.5,0,2,2,8,95,1,1,0,0,0,0,1
8430,8430,4215.0,0,2,2,8,95,1,1,0,0,0,0,1
8431,8431,4215.5,0,2,1,8,95,1,1,0,0,0,0,1
8432,8432,4216.0,0,2,2,8,95,1,1,0,0,0,0,1
8433,8433,4216.5,0,2,2,8,95,1,1,0,0,0,0,1
8434,8434,4217.0,0,2,2,8,95,1,1,0,0,0,0,1
8435,8435,4217.5,0,2,1,8,95,1,1,0,0,0,0,1
8436,8436,4218.0,0,2,1,8,95,1,1,0,0,0,0,1
8437,8437,4218.5,0,2,1,8,95,1,1,0,0,0,0,1
8438,8438,4219.0,0,2,1,8,95,1,1,0,0,0,0,1
8439,8439,4219.5,0,2,1,8,95,1,1,0,0,0,0,1
8440,8440,4220.0,0,2,2,8,95,1,1,0,0,0,0,1
8441,8441,4220.5,0,2,2,8,95,1,1,0,0,0,0,1
8442,8442,4221.0,0,2,2,8,95,1,1,0,0,0,0,1
8443,8443,4221.5,0,2,3,8,95,1,1,0,0,0,0,1
8444,8444,4222.0,0,2,3,8,95,1,1,0,0,0,0,1
8445,8445,4222.5,0,2,2,8,95,1,1,0,0,0,0,1
8446,8446,4223.0,0,2,2,8,95,1,1,0,0,0,0,1
8447,8447,4223.5,0,2,2,8,95,1,1,0,0,0,0,1
8448,8448,4224.0,0,2,2,8,95,1,1,0,0,0,0,1
8449,8449,4224.5,0,2,2,8,95,1,1,0,0,0,0,1
8450,8450,4225.0,0,2,2,8,95,1,1,0,0,0,0,1
8451,8451,4225.5,0,2,2,8,95,1,1,0,0,0,0,1
8452,8452,4226.0,0,2,1,8,95,1,1,0,0,0,0,1
8453,8453,4226.5,0,2,1,8,95,1,1,0,0,0,0,1
8454,8454,4227.0,0,2,1,8,95,1,1,0,0,0,0,1
8455,8455,4227.5,0,2,1,8,95,1,1,0,0,0,0,1
8456,8456,4228.0,0,2,2,8,95,1,1,0,0,0,0,1
8457,8457,4228.5,0,2,2,8,95,1,1,0,0,0,0,1
8458,8458,4229.0,0,2,3,8,95,1,1,0,0,0,0,1
8459,8459,4229.5,0,2,3,8,95,1,1,0,0,0,0,1
8460,8460,4230.0,0,2,3,8,95,1,1,0,0,0,0,1
8461,8461,4230.5,0,2,3,8,95,1,1,0,0,0,0,1
8462,8462,4231.0,0,2,3,8,95,1,1,0,0,0,0,1
8463,8463,4231.5,0,2,2,8,95,1,1,0,0,0,0,1
8464,8464,4232.0,0,2,2,8,95,1,1,0,0,0,0,1
8465,8465,4232.5,0,2,2,8,96,1,0,0,0,0,0,1
8466,8466,4233.0,0,2,2,8,95,1,1,0,0,0,0,1
8467,8467,4233.5,0,2,3,8,95,1,1,0,0,0,0,1
8468,8468,4234.0,0,2,3,8,95,1,1,0,0,0,0,1
8469,8469,4234.5,0,2,3,8,95,1,1,0,0,0,0,1
8470,8470,4235.0,0,2,2,8,95,1,1,0,0,0,0,1
8471,8471,4235.5,0,2,2,8,95,1,1,0,0,0,0,1
8472,8472,4236.0,0,2,3,8,95,1,1,0,0,0,0,1
8473,8473,4236.5,0,2,3,8,95,1,1,0,0,0,0,1
8474,8474,4237.0,0,2,3,8,95,1,1,0,0,0,0,1
8475,8475,4237.5,0,2,2,8,95,1,1,0,0,0,0,1
8476,8476,4238.0,0,2,2,8,95,1,1,0,0,0,0,1
8477,8477,4238.5,0,2,3,8,96,1,0,0,0,0,0,1
8478,8478,4239.0,0,2,2,8,96,1,0,0,0,0,0,1
8479,8479,4239.5,0,2,3,8,96,1,0,0,0,0,0,1
8480,8480,4240.0,0,2,3,8,96,1,0,0,0,0,0,1
8481,8481,4240.5,0,2,4,8,96,1,0,0,0,0,0,1
8482,8482,4241.0,0,2,3,8,96,1,0,0,0,0,0,1
8483,8483,4241.5,0,2,3,8,96,1,0,0,0,0,0,1
8484,8484,4242.0,0,2,3,8,96,1,0,0,0,0,0,1
8485,8485,4242.5,0,2,3,8,96,1,0,0,0,0,0,1
8486,8486,4243.0,0,2,2,8,95,1,1,0,0,0,0,1
8487,8487,4243.5,0,2,2,8,95,1,1,0,0,0,0,1
8488,8488,4244.0,0,2,2,8,95,1,1,0,0,0,0,1
8489,8489,4244.5,0,2,3,8,95,1,1,0,0,0,0,1
8490,8490,4245.0,0,2,3,8,95,1,1,0,0,0,0,1
8491,8491,4245.5,0,2,3,8,95,1,1,0,0,0,0,1
8492,8492,4246.0,0,2,3,8,95,1,1,0,0,0,0,1
8493,8493,4246.5,0,2,3,8,95,1,1,0,0,0,0,1
8494,8494,4247.0,0,2,2,8,95,1,1,0,0,0,0,1
8495,8495,4247.5,0,2,2,8,95,1,1,0,0,0,0,1
8496,8496,4248.0,0,2,2,8,95,1,1,0,0,0,0,1
8497,8497,4248.5,0,2,1,8,95,1,1,0,0,0,0,1
8498,8498,4249.0,0,2,1,8,95,1,1,0,0,0,0,1
8499,8499,4249.5,0,2,1,8,95,1,1,0,0,0,0,1
8500,8500,4250.0,0,2,1,8,95,1,1,0,0,0,0,1
8501,8501,4250.5,0,2,2,8,95,1,1,0,0,0,0,1
8502,8502,4251.0,0,2,2,8,95,1,1,0,0,0,0,1
8503,8503,4251.5,0,2,4,8,96,1,0,0,0,0,0,1
8504,8504,4252.0,0,2,4,8,96,1,0,0,0,0,0,1
8505,8505,4252.5,0,2,3,8,96,1,0,0,0,0,0,1
8506,8506,4253.0,0,2,4,8,96,1,0,0,0,0,0,1
8507,8507,4253.5,0,2,4,8,96,1,0,0,0,0,0,1
8508,8508,4254.0,0,2,5,8,96,1,0,0,0,0,0,1
8509,8509,4254.5,0,2,4,8,96,1,0,0,0,0,0,1
8510,8510,4255.0,0,2,3,8,96,1,0,0,0,0,0,1
8511,8511,4255.5,0,2,3,8,96,1,0,0,0,0,0,1
8512,8512,4256.0,0,2,3,8,96,1,0,0,0,0,0,1
8513,8513,4256.5,0,2,3,8,96,1,0,0,0,0,0,1
8514,8514,4257.0,0,2,3,8,96,1,0,0,0,0,0,1
8515,8515,4257.5,0,2,3,8,96,1,0,0,0,0,0,1
8516,8516,4258.0,0,2,3,8,96,1,0,0,0,0,0,1
8517,8517,4258.5,0,2,3,8,96,1,0,0,0,0,0,1
8518,8518,4259.0,0,2,3,8,96,1,0,0,0,0,0,1
8519,8519,4259.5,0,2,3,8,96,1,0,0,0,0,0,1
8520,8520,4260.0,0,2,3,8,96,1,0,0,0,0,0,1
8521,8521,4260.5,0,2,3,8,96,1,0,0,0,0,0,1
8522,8522,4261.0,0,2,3,8,96,1,0,0,0,0,0,1
8523,8523,4261.5,0,2,3,8,96,1,0,0,0,0,0,1
8524,8524,4262.0,0,2,3,8,96,1,0,0,0,0,0,1
8525,8525,4262.5,0,2,3,8,96,1,0,0,0,0,0,1
8526,8526,4263.0,0,2,3,8,96,1,0,0,0,0,0,1
8527,8527,4263.5,0,2,3,8,96,1,0,0,0,0,0,1
8528,8528,4264.0,0,2,4,8,96,1,0,0,0,0,0,1
8529,8529,4264.5,0,2,5,8,96,1,0,0,0,0,0,1
8530,8530,4265.0,0,2,3,8,95,1,1,0,0,0,0,1
8531,8531,4265.5,0,2,3,8,95,1,1,0,0,0,0,1
8532,8532,4266.0,0,2,3,8,95,1,1,0,0,0,0,1
8533,8533,4266.5,0,2,2,8,95,1,1,0,0,0,0,1
8534,8534,4267.0,0,2,2,8,95,1,1,0,0,0,0,1
8535,8535,4267.5,0,2,2,8,95,1,1,0,0,0,0,1
8536,8536,4268.0,0,2,2,8,95,1,1,0,0,0,0,1
8537,8537,4268.5,0,2,3,8,95,1,1,0,0,0,0,1
8538,8538,4269.0,0,2,3,8,95,1,1,0,0,0,0,1
8539,8539,4269.5,0,2,3,8,95,1,1,0,0,0,0,1
8540,8540,4270.0,0,2,3,8,95,1,1,0,0,0,0,1
8541,8541,4270.5,0,2,3,8,95,1,1,0,0,0,0,1
8542,8542,4271.0,0,2,2,8,95,1,1,0,0,0,0,1
8543,8543,4271.5,0,2,1,8,94,1,0,0,1,0,0,1
8544,8544,4272.0,0,2,1,8,94,1,0,0,1,0,0,1
8545,8545,4272.5,0,2,2,8,94,1,0,0,1,0,0,1
8546,8546,4273.0,0,2,2,8,94,1,0,0,1,0,0,1
8547,8547,4273.5,0,2,1,8,95,1,1,0,0,0,0,1
8548,8548,4274.0,0,2,1,8,95,1,1,0,0,0,0,1
8549,8549,4274.5,0,2,2,8,95,1,1,0,0,0,0,1
8550,8550,4275.0,0,2,2,8,95,1,1,0,0,0,0,1
8551,8551,4275.5,0,2,5,8,95,1,1,0,0,0,0,1
8552,8552,4276.0,0,2,5,8,95,1,1,0,0,0,0,1
8553,8553,4276.5,0,2,4,8,95,1,1,0,0,0,0,1
8554,8554,4277.0,0,2,4,8,95,1,1,0,0,0,0,1
8555,8555,4277.5,0,2,4,8,95,1,1,0,0,0,0,1
8556,8556,4278.0,0,2,3,8,95,1,1,0,0,0,0,1
8557,8557,4278.5,0,2,3,8,95,1,1,0,0,0,0,1
8558,8558,4279.0,0,2,3,8,95,1,1,0,0,0,0,1
8559,8559,4279.5,0,2,2,8,95,1,1,0,0,0,0,1
8560,8560,4280.0,0,2,2,8,95,1,1,0,0,0,0,1
8561,8561,4280.5,0,2,2,8,95,1,1,0,0,0,0,1
8562,8562,4281.0,0,2,2,8,95,1,1,0,0,0,0,1
8563,8563,4281.5,0,2,2,8,95,1,1,0,0,0,0,1
8564,8564,4282.0,0,2,2,8,95,1,1,0,0,0,0,1
8565,8565,4282.5,0,2,1,8,95,1,1,0,0,0,0,1
8566,8566,4283.0,0,2,1,8,95,1,1,0,0,0,0,1
8567,8567,4283.5,0,2,1,8,95,1,1,0,0,0,0,1
8568,8568,4284.0,0,2,1,8,95,1,1,0,0,0,0,1
8569,8569,4284.5,0,2,1,8,95,1,1,0,0,0,0,1
8570,8570,4285.0,0,2,2,8,95,1,1,0,0,0,0,1
8571,8571,4285.5,0,2,3,8,95,1,1,0,0,0,0,1
8572,8572,4286.0,0,2,4,8,95,1,1,0,0,0,0,1
8573,8573,4286.5,0,2,4,8,95,1,1,0,0,0,0,1
8574,8574,4287.0,0,2,3,8,95,1,1,0,0,0,0,1
8575,8575,4287.5,0,2,4,8,96,1,0,0,0,0,0,1
8576,8576,4288.0,0,2,3,8,96,1,0,0,0,0,0,1
8577,8577,4288.5,0,2,2,8,95,1,1,0,0,0,0,1
8578,8578,4289.0,0,2,2,8,95,1,1,0,0,0,0,1
8579,8579,4289.5,0,2,2,8,95,1,1,0,0,0,0,1
8580,8580,4290.0,0,2,2,8,95,1,1,0,0,0,0,1
8581,8581,4290.5,0,2,2,8,95,1,1,0,0,0,0,1
8582,8582,4291.0,0,2,2,8,95,1,1,0,0,0,0,1
8583,8583,4291.5,0,2,2,8,95,1,1,0,0,0,0,1
8584,8584,4292.0,0,2,3,8,95,1,1,0,0,0,0,1
8585,8585,4292.5,0,2,3,8,95,1,1,0,0,0,0,1
8586,8586,4293.0,0,2,3,8,95,1,1,0,0,0,0,1
8587,8587,4293.5,0,2,2,8,95,1,1,0,0,0,0,1
8588,8588,4294.0,0,2,2,8,95,1,1,0,0,0,0,1
8589,8589,4294.5,0,2,2,8,95,1,1,0,0,0,0,1
8590,8590,4295.0,0,2,3,8,95,1,1,0,0,0,0,1
8591,8591,4295.5,0,2,1,8,95,1,1,0,0,0,0,1
8592,8592,4296.0,0,2,1,8,95,1,1,0,0,0,0,1
8593,8593,4296.5,0,2,2,8,95,1,1,0,0,0,0,1
8594,8594,4297.0,0,2,2,8,95,1,1,0,0,0,0,1
8595,8595,4297.5,0,2,2,8,95,1,1,0,0,0,0,1
8596,8596,4298.0,0,2,2,8,95,1,1,0,0,0,0,1
8597,8597,4298.5,0,2,2,8,95,1,1,0,0,0,0,1
8598,8598,4299.0,0,2,2,8,95,1,1,0,0,0,0,1
8599,8599,4299.5,0,2,2,8,95,1,1,0,0,0,0,1
8600,8600,4300.0,0,2,2,8,95,1,1,0,0,0,0,1
8601,8601,4300.5,0,2,2,8,95,1,1,0,0,0,0,1
8602,8602,4301.0,0,2,3,8,95,1,1,0,0,0,0,1
8603,8603,4301.5,0,2,3,8,95,1,1,0,0,0,0,1
8604,8604,4302.0,0,2,3,8,95,1,1,0,0,0,0,1
8605,8605,4302.5,0,2,3,8,95,1,1,0,0,0,0,1
8606,8606,4303.0,0,2,3,8,95,1,1,0,0,0,0,1
8607,8607,4303.5,0,2,2,8,95,1,1,0,0,0,0,1
8608,8608,4304.0,0,2,2,8,95,1,1,0,0,0,0,1
8609,8609,4304.5,0,2,2,8,95,1,1,0,0,0,0,1
8610,8610,4305.0,0,2,1,8,95,1,1,0,0,0,0,1
8611,8611,4305.5,0,2,1,8,95,1,1,0,0,0,0,1
8612,8612,4306.0,0,2,1,8,95,1,1,0,0,0,0,1
8613,8613,4306.5,0,2,2,8,95,1,1,0,0,0,0,1
8614,8614,4307.0,0,2,3,8,95,1,1,0,0,0,0,1
8615,8615,4307.5,0,2,4,8,95,1,1,0,0,0,0,1
8616,8616,4308.0,0,2,4,8,95,1,1,0,0,0,0,1
8617,8617,4308.5,0,2,2,8,95,1,1,0,0,0,0,1
8618,8618,4309.0,0,2,2,8,95,1,1,0,0,0,0,1
8619,8619,4309.5,0,2,3,8,95,1,1,0,0,0,0,1
8620,8620,4310.0,0,2,3,8,95,1,1,0,0,0,0,1
8621,8621,4310.5,0,2,3,8,95,1,1,0,0,0,0,1
8622,8622,4311.0,0,2,3,8,95,1,1,0,0,0,0,1
8623,8623,4311.5,0,2,3,8,95,1,1,0,0,0,0,1
8624,8624,4312.0,0,2,3,8,95,1,1,0,0,0,0,1
8625,8625,4312.5,0,2,2,8,95,1,1,0,0,0,0,1
8626,8626,4313.0,0,2,2,8,95,1,1,0,0,0,0,1
8627,8627,4313.5,0,2,2,8,95,1,1,0,0,0,0,1
8628,8628,4314.0,0,2,2,8,95,1,1,0,0,0,0,1
8629,8629,4314.5,0,2,2,8,95,1,1,0,0,0,0,1
8630,8630,4315.0,0,2,2,8,95,1,1,0,0,0,0,1
8631,8631,4315.5,0,2,2,8,95,1,1,0,0,0,0,1
8632,8632,4316.0,0,2,2,8,95,1,1,0,0,0,0,1
8633,8633,4316.5,0,2,1,8,95,1,1,0,0,0,0,1
8634,8634,4317.0,0,2,1,8,95,1,1,0,0,0,0,1
8635,8635,4317.5,0,2,2,8,95,1,1,0,0,0,0,1
8636,8636,4318.0,0,2,3,8,95,1,1,0,0,0,0,1
8637,8637,4318.5,0,2,4,8,95,1,1,0,0,0,0,1
8638,8638,4319.0,0,2,3,8,95,1,1,0,0,0,0,1
8639,8639,4319.5,0,2,3,8,95,1,1,0,0,0,0,1
8640,8640,4320.0,0,2,2,8,95,1,1,0,0,0,0,1
8641,8641,4320.5,0,2,1,8,95,1,1,0,0,0,0,1
8642,8642,4321.0,0,2,1,8,95,1,1,0,0,0,0,1
8643,8643,4321.5,0,2,1,8,95,1,1,0,0,0,0,1
8644,8644,4322.0,0,2,1,8,95,1,1,0,0,0,0,1
8645,8645,4322.5,0,2,1,8,95,1,1,0,0,0,0,1
8646,8646,4323.0,0,2,1,8,95,1,1,0,0,0,0,1
8647,8647,4323.5,0,2,2,8,95,1,1,0,0,0,0,1
8648,8648,4324.0,0,2,3,8,95,1,1,0,0,0,0,1
8649,8649,4324.5,0,2,3,8,95,1,1,0,0,0,0,1
8650,8650,4325.0,0,2,3,8,95,1,1,0,0,0,0,1
8651,8651,4325.5,0,2,3,8,95,1,1,0,0,0,0,1
8652,8652,4326.0,0,2,3,8,95,1,1,0,0,0,0,1
8653,8653,4326.5,0,2,3,8,95,1,1,0,0,0,0,1
8654,8654,4327.0,0,2,3,8,95,1,1,0,0,0,0,1
8655,8655,4327.5,0,2,2,8,95,1,1,0,0,0,0,1
8656,8656,4328.0,0,2,3,8,95,1,1,0,0,0,0,1
8657,8657,4328.5,0,2,4,8,95,1,1,0,0,0,0,1
8658,8658,4329.0,0,2,3,8,95,1,1,0,0,0,0,1
8659,8659,4329.5,0,2,3,8,95,1,1,0,0,0,0,1
8660,8660,4330.0,0,2,3,8,95,1,1,0,0,0,0,1
8661,8661,4330.5,0,2,2,8,95,1,1,0,0,0,0,1
8662,8662,4331.0,0,2,1,8,95,1,1,0,0,0,0,1
8663,8663,4331.5,0,2,1,8,95,1,1,0,0,0,0,1
8664,8664,4332.0,0,2,1,8,95,1,1,0,0,0,0,1
8665,8665,4332.5,0,2,2,8,95,1,1,0,0,0,0,1
8666,8666,4333.0,0,2,2,8,95,1,1,0,0,0,0,1
8667,8667,4333.5,0,2,2,8,95,1,1,0,0,0,0,1
8668,8668,4334.0,0,2,2,8,95,1,1,0,0,0,0,1
8669,8669,4334.5,0,2,3,8,95,1,1,0,0,0,0,1
8670,8670,4335.0,0,2,3,8,95,1,1,0,0,0,0,1
8671,8671,4335.5,0,2,3,8,95,1,1,0,0,0,0,1
8672,8672,4336.0,0,2,2,8,95,1,1,0,0,0,0,1
8673,8673,4336.5,0,2,2,8,95,1,1,0,0,0,0,1
8674,8674,4337.0,0,2,2,8,95,1,1,0,0,0,0,1
8675,8675,4337.5,0,2,2,8,95,1,1,0,0,0,0,1
8676,8676,4338.0,0,2,2,8,95,1,1,0,0,0,0,1
8677,8677,4338.5,0,2,2,8,95,1,1,0,0,0,0,1
8678,8678,4339.0,0,2,2,8,95,1,1,0,0,0,0,1
8679,8679,4339.5,0,2,3,8,95,1,1,0,0,0,0,1
8680,8680,4340.0,0,2,3,8,95,1,1,0,0,0,0,1
8681,8681,4340.5,0,2,3,8,95,1,1,0,0,0,0,1
8682,8682,4341.0,0,2,4,8,95,1,1,0,0,0,0,1
8683,8683,4341.5,0,2,3,8,95,1,1,0,0,0,0,1
8684,8684,4342.0,0,2,2,8,95,1,1,0,0,0,0,1
8685,8685,4342.5,0,2,2,8,95,1,1,0,0,0,0,1
8686,8686,4343.0,0,2,2,8,95,1,1,0,0,0,0,1
8687,8687,4343.5,0,2,2,8,95,1,1,0,0,0,0,1
8688,8688,4344.0,0,2,2,8,95,1,1,0,0,0,0,1
8689,8689,4344.5,0,2,1,8,95,1,1,0,0,0,0,1
8690,8690,4345.0,0,2,1,8,95,1,1,0,0,0,0,1
8691,8691,4345.5,0,2,1,8,95,1,1,0,0,0,0,1
8692,8692,4346.0,0,2,2,8,95,1,1,0,0,0,0,1
8693,8693,4346.5,0,2,2,8,95,1,1,0,0,0,0,1
8694,8694,4347.0,0,2,2,8,95,1,1,0,0,0,0,1
8695,8695,4347.5,0,2,2,8,95,1,1,0,0,0,0,1
8696,8696,4348.0,0,2,2,8,95,1,1,0,0,0,0,1
8697,8697,4348.5,0,2,2,8,95,1,1,0,0,0,0,1
8698,8698,4349.0,0,2,2,8,95,1,1,0,0,0,0,1
8699,8699,4349.5,0,2,3,8,95,1,1,0,0,0,0,1
8700,8700,4350.0,0,2,3,8,95,1,1,0,0,0,0,1
8701,8701,4350.5,0,2,3,8,95,1,1,0,0,0,0,1
8702,8702,4351.0,0,2,4,8,95,1,1,0,0,0,0,1
8703,8703,4351.5,0,2,2,8,95,1,1,0,0,0,0,1
8704,8704,4352.0,0,2,2,8,95,1,1,0,0,0,0,1
8705,8705,4352.5,0,2,2,8,95,1,1,0,0,0,0,1
8706,8706,4353.0,0,2,1,8,95,1,1,0,0,0,0,1
8707,8707,4353.5,0,2,1,8,95,1,1,0,0,0,0,1
8708,8708,4354.0,0,2,1,8,95,1,1,0,0,0,0,1
8709,8709,4354.5,0,2,1,8,95,1,1,0,0,0,0,1
8710,8710,4355.0,0,2,1,8,95,1,1,0,0,0,0,1
8711,8711,4355.5,0,2,1,8,95,1,1,0,0,0,0,1
8712,8712,4356.0,0,2,1,8,95,1,1,0,0,0,0,1
8713,8713,4356.5,0,2,1,8,95,1,1,0,0,0,0,1
8714,8714,4357.0,0,2,2,8,95,1,1,0,0,0,0,1
8715,8715,4357.5,0,2,3,8,95,1,1,0,0,0,0,1
8716,8716,4358.0,0,2,3,8,95,1,1,0,0,0,0,1
8717,8717,4358.5,0,2,3,8,95,1,1,0,0,0,0,1
8718,8718,4359.0,0,2,3,8,95,1,1,0,0,0,0,1
8719,8719,4359.5,0,2,3,8,95,1,1,0,0,0,0,1
8720,8720,4360.0,0,2,3,8,95,1,1,0,0,0,0,1
8721,8721,4360.5,0,2,3,8,95,1,1,0,0,0,0,1
8722,8722,4361.0,0,2,3,8,95,1,1,0,0,0,0,1
8723,8723,4361.5,0,2,3,8,95,1,1,0,0,0,0,1
8724,8724,4362.0,0,2,3,8,95,1,1,0,0,0,0,1
8725,8725,4362.5,0,2,2,8,95,1,1,0,0,0,0,1
8726,8726,4363.0,0,2,2,8,95,1,1,0,0,0,0,1
8727,8727,4363.5,0,2,2,8,95,1,1,0,0,0,0,1
8728,8728,4364.0,0,2,2,8,95,1,1,0,0,0,0,1
8729,8729,4364.5,0,2,1,8,95,1,1,0,0,0,0,1
8730,8730,4365.0,0,2,1,8,95,1,1,0,0,0,0,1
8731,8731,4365.5,0,2,2,8,95,1,1,0,0,0,0,1
8732,8732,4366.0,0,2,2,8,95,1,1,0,0,0,0,1
8733,8733,4366.5,0,2,2,8,95,1,1,0,0,0,0,1
8734,8734,4367.0,0,2,2,8,95,1,1,0,0,0,0,1
8735,8735,4367.5,0,2,2,8,95,1,1,0,0,0,0,1
8736,8736,4368.0,0,2,1,8,95,1,1,0,0,0,0,1
8737,8737,4368.5,0,2,1,8,95,1,1,0,0,0,0,1
8738,8738,4369.0,0,2,2,8,95,1,1,0,0,0,0,1
8739,8739,4369.5,0,2,2,8,95,1,1,0,0,0,0,1
8740,8740,4370.0,0,2,2,8,94,1,0,0,1,0,0,1
8741,8741,4370.5,0,2,2,8,94,1,0,0,1,0,0,1
8742,8742,4371.0,0,2,2,8,95,1,1,0,0,0,0,1
8743,8743,4371.5,0,2,3,8,95,1,1,0,0,0,0,1
8744,8744,4372.0,0,2,4,8,95,1,1,0,0,0,0,1
8745,8745,4372.5,0,2,3,8,95,1,1,0,0,0,0,1
8746,8746,4373.0,0,2,4,8,95,1,1,0,0,0,0,1
8747,8747,4373.5,0,2,3,8,95,1,1,0,0,0,0,1
8748,8748,4374.0,0,2,3,8,94,1,0,0,1,0,0,1
8749,8749,4374.5,0,2,3,8,94,1,0,0,1,0,0,1
8750,8750,4375.0,0,2,4,8,95,1,1,0,0,0,0,1
8751,8751,4375.5,0,2,4,8,95,1,1,0,0,0,0,1
8752,8752,4376.0,0,2,3,8,95,1,1,0,0,0,0,1
8753,8753,4376.5,0,2,3,8,95,1,1,0,0,0,0,1
