Time_fs,n_hbonds,betti_0,betti_1,betti_2,euler_characteristic,PC1,PC2,LBHB_Fraction,Avg_Wire_Length,Hodge_Gradient_Pct,Hodge_Curl_Pct,Hodge_Harmonic_Pct
99.5,124,2,37,0,-35,-0.07686773,0.57846886,0.0081542765311588,0.0,99.9999972172813,0.0,0.006996586376071
100.0,124,2,37,0,-35,-0.07686773,0.57846886,0.0081081081081081,0.0,99.99999671043,0.0,0.0071683187035478
100.5,123,2,36,0,-34,-0.2960494,0.02506487,0.0080623013849111,0.0,99.99999664290976,0.0,0.0071403707630813
101.0,123,2,36,0,-34,-0.2960494,0.02506487,0.0080166965748615,0.0,99.99999749026166,0.0,0.0040140495596264
101.5,124,2,37,0,-35,0.078763485,-0.1850041,0.0079731512376813,0.0,99.99999718990532,0.0,0.0038688999868187
102.0,125,2,38,0,-36,0.1591481,0.23959708,0.0079300764065755,0.0,99.99999708373927,0.0,0.003950085663078
102.5,122,1,35,0,-34,-0.19211096,0.612512,0.0078865563955942,0.0,99.99999793975569,0.0,0.0036809321458472
103.0,122,1,35,0,-34,-0.19211096,0.612512,0.0078435114503816,0.0,99.99999861966356,0.0,0.0032834516025414
103.5,122,1,35,0,-34,-0.19211096,0.612512,0.0078012299749449,0.0,99.99999753963588,0.0,0.004384924701529
104.0,122,1,35,0,-34,-0.19211096,0.612512,0.0077601344334724,0.0,99.99999838564604,0.0,0.004101553435849
104.5,121,1,34,0,-33,0.53877395,0.60495085,0.0077196145827463,0.0,99.9999983812732,0.0,0.0041072374806177
105.0,122,1,35,0,-34,0.52796704,0.59759223,0.0076792287139627,0.0,99.99999838471638,0.0,0.0040857846706508
105.5,122,1,35,0,-34,0.52796704,0.59759223,0.0076391212222593,0.0,99.99999754994737,0.0,0.0045029260869075
106.0,122,1,35,0,-34,0.52796704,0.59759223,0.0075981660874066,0.0,99.99999637546352,0.0,0.0061596964767561
106.5,122,1,35,0,-34,0.52796704,0.59759223,0.0075583426816484,0.0,99.9999978525209,0.0,0.0039985632192513
107.0,122,1,35,0,-34,0.52796704,0.59759223,0.0075186594468022,0.0,99.99999664466064,0.0,0.0059324673087953
107.5,121,1,34,0,-33,0.6344465,0.26366025,0.007478574157978,0.0,99.99999731135004,0.0,0.0048033633035748
108.0,122,1,36,0,-35,-0.24254978,-0.44404942,0.0074386447549409,0.0,99.999998241076,0.0,0.0039771256920374
